,group,time,protein_id,count
22837,SPADE,10minR3,Q69ZN6,1
22838,SPADE,10minR3,Q69ZN7,1
22839,SPADE,10minR3,Q69ZP3,1
22840,SPADE,10minR3,Q69ZR2,2
22841,SPADE,10minR3,Q69ZZ6,1
22842,SPADE,10minR3,Q6A009,1
22843,SPADE,10minR3,Q6A026,1
22844,SPADE,10minR3,Q6A028,1
22845,SPADE,10minR3,Q6A065,2
22846,SPADE,10minR3,Q6A068,1
22847,SPADE,10minR3,Q6A0A2,2
22848,SPADE,10minR3,Q6A0A9,2
22849,SPADE,10minR3,Q6A0D4,3
22850,SPADE,10minR3,Q6A4J8,2
22851,SPADE,10minR3,Q6AW69,1
22852,SPADE,10minR3,Q6DFV5,1
22853,SPADE,10minR3,Q6DFV7,1
22854,SPADE,10minR3,Q6DFW0,3
22855,SPADE,10minR3,Q6DFW4,4
22856,SPADE,10minR3,Q6DFW5,1
22857,SPADE,10minR3,Q6DFZ1,1
22858,SPADE,10minR3,Q6DG52,2
22859,SPADE,10minR3,Q6DIC0,2
22860,SPADE,10minR3,Q6DID7,1
22861,SPADE,10minR3,Q6DTY7,1
22862,SPADE,10minR3,Q6GQT1,1
22863,SPADE,10minR3,Q6GQT9,1
22864,SPADE,10minR3,Q6GV12,2
22865,SPADE,10minR3,Q6GYP7,1
22866,SPADE,10minR3,Q6IFX2,2
22867,SPADE,10minR3,Q6IRU2,1
22868,SPADE,10minR3,Q6IRU5,1
22869,SPADE,10minR3,Q6KAR6,1
22870,SPADE,10minR3,Q6KAU4,3
22871,SPADE,10minR3,Q6KAU8,1
22872,SPADE,10minR3,Q6KCD5,1
22873,SPADE,10minR3,Q6NSQ9,1
22874,SPADE,10minR3,Q6NSR8,2
22875,SPADE,10minR3,Q6NSU3,2
22876,SPADE,10minR3,Q6NV83,2
22877,SPADE,10minR3,Q6NVE8,3
22878,SPADE,10minR3,Q6NVE9,3
22879,SPADE,10minR3,Q6NVF0,1
22880,SPADE,10minR3,Q6NVF4,1
22881,SPADE,10minR3,Q6NVF9,1
22882,SPADE,10minR3,Q6NWW9,1
22883,SPADE,10minR3,Q6NXK9,1
22884,SPADE,10minR3,Q6NXL1,2
22885,SPADE,10minR3,Q6NXN1,2
22886,SPADE,10minR3,Q6NZB0,1
22887,SPADE,10minR3,Q6NZC7,1
22888,SPADE,10minR3,Q6NZJ6,1
22889,SPADE,10minR3,Q6NZM9,1
22890,SPADE,10minR3,Q6NZQ4,1
22891,SPADE,10minR3,Q6NZR5,3
22892,SPADE,10minR3,Q6P069,1
22893,SPADE,10minR3,Q6P1B1,1
22894,SPADE,10minR3,Q6P1E1,1
22895,SPADE,10minR3,Q6P1F6,2
22896,SPADE,10minR3,Q6P1G0,2
22897,SPADE,10minR3,Q6P2B1,1
22898,SPADE,10minR3,Q6P2K6,2
22899,SPADE,10minR3,Q6P3A8,1
22900,SPADE,10minR3,Q6P3A9,2
22901,SPADE,10minR3,Q6P3D0,1
22902,SPADE,10minR3,Q6P4S6,1
22903,SPADE,10minR3,Q6P4S8,1
22904,SPADE,10minR3,Q6P4T0,1
22905,SPADE,10minR3,Q6P4T2,1
22906,SPADE,10minR3,Q6P542,3
22907,SPADE,10minR3,Q6P549,1
22908,SPADE,10minR3,Q6P5B0,1
22909,SPADE,10minR3,Q6P5D8,1
22910,SPADE,10minR3,Q6P5E4,2
22911,SPADE,10minR3,Q6P5F7,1
22912,SPADE,10minR3,Q6P5F9,1
22913,SPADE,10minR3,Q6P5G3,2
22914,SPADE,10minR3,Q6P5G6,1
22915,SPADE,10minR3,Q6P5H2,1
22916,SPADE,10minR3,Q6P6J0,1
22917,SPADE,10minR3,Q6P6J9,1
22918,SPADE,10minR3,Q6P6L0,1
22919,SPADE,10minR3,Q6P6L6,1
22920,SPADE,10minR3,Q6P6M7,1
22921,SPADE,10minR3,Q6P7W5,1
22922,SPADE,10minR3,Q6P8M1,1
22923,SPADE,10minR3,Q6P8X1,3
22924,SPADE,10minR3,Q6P9J9,1
22925,SPADE,10minR3,Q6P9L6,2
22926,SPADE,10minR3,Q6P9N1,3
22927,SPADE,10minR3,Q6P9Q4,2
22928,SPADE,10minR3,Q6P9Q6,1
22929,SPADE,10minR3,Q6P9R2,1
22930,SPADE,10minR3,Q6PA06,2
22931,SPADE,10minR3,Q6PAL8,2
22932,SPADE,10minR3,Q6PAM1,1
22933,SPADE,10minR3,Q6PAR5,2
22934,SPADE,10minR3,Q6PAT0,1
22935,SPADE,10minR3,Q6PAV2,1
22936,SPADE,10minR3,Q6PB44,1
22937,SPADE,10minR3,Q6PB51,1
22938,SPADE,10minR3,Q6PB66,2
22939,SPADE,10minR3,Q6PB93,1
22940,SPADE,10minR3,Q6PCM2,1
22941,SPADE,10minR3,Q6PD03,3
22942,SPADE,10minR3,Q6PD26,1
22943,SPADE,10minR3,Q6PDG5,1
22944,SPADE,10minR3,Q6PDG8,2
22945,SPADE,10minR3,Q6PDI5,1
22946,SPADE,10minR3,Q6PDI6,3
22947,SPADE,10minR3,Q6PDL0,1
22948,SPADE,10minR3,Q6PDM2,1
22949,SPADE,10minR3,Q6PDQ2,1
22950,SPADE,10minR3,Q6PDY2,1
22951,SPADE,10minR3,Q6PE01,1
22952,SPADE,10minR3,Q6PEB6,2
22953,SPADE,10minR3,Q6PF93,1
22954,SPADE,10minR3,Q6PFD9,1
22955,SPADE,10minR3,Q6PFQ7,4
22956,SPADE,10minR3,Q6PFR5,2
22957,SPADE,10minR3,Q6PFY1,1
22958,SPADE,10minR3,Q6PGC1,1
22959,SPADE,10minR3,Q6PGF3,1
22960,SPADE,10minR3,Q6PGF7,1
22961,SPADE,10minR3,Q6PGG2,1
22962,SPADE,10minR3,Q6PGH2,1
22963,SPADE,10minR3,Q6PGL7,1
22964,SPADE,10minR3,Q6PHN9,2
22965,SPADE,10minR3,Q6PHQ8,2
22966,SPADE,10minR3,Q6PHQ9,3
22967,SPADE,10minR3,Q6PHS6,1
22968,SPADE,10minR3,Q6PHU5,1
22969,SPADE,10minR3,Q6PHZ2,3
22970,SPADE,10minR3,Q6PIC6,1
22971,SPADE,10minR3,Q6PIP5,2
22972,SPADE,10minR3,Q6PJN8,2
22973,SPADE,10minR3,Q6PNC0,1
22974,SPADE,10minR3,Q6Q899,3
22975,SPADE,10minR3,Q6QD59,1
22976,SPADE,10minR3,Q6QLQ4,1
22977,SPADE,10minR3,Q6R0H7,2
22978,SPADE,10minR3,Q6R5N8,1
22979,SPADE,10minR3,Q6R891,1
22980,SPADE,10minR3,Q6S5C2,1
22981,SPADE,10minR3,Q6S5J6,1
22982,SPADE,10minR3,Q6TYB5,3
22983,SPADE,10minR3,Q6VN19,1
22984,SPADE,10minR3,Q6VNB8,1
22985,SPADE,10minR3,Q6W9L1,1
22986,SPADE,10minR3,Q6WKZ8,2
22987,SPADE,10minR3,Q6WVG3,2
22988,SPADE,10minR3,Q6X893,1
22989,SPADE,10minR3,Q6XJV4,1
22990,SPADE,10minR3,Q6XPS7,3
22991,SPADE,10minR3,Q6Y685,2
22992,SPADE,10minR3,Q6YGZ1,2
22993,SPADE,10minR3,Q6ZPJ0,1
22994,SPADE,10minR3,Q6ZPJ3,1
22995,SPADE,10minR3,Q6ZPK0,2
22996,SPADE,10minR3,Q6ZPR5,1
22997,SPADE,10minR3,Q6ZPR6,1
22998,SPADE,10minR3,Q6ZPT1,3
22999,SPADE,10minR3,Q6ZPU9,1
23000,SPADE,10minR3,Q6ZPY2,2
23001,SPADE,10minR3,Q6ZPZ3,2
23002,SPADE,10minR3,Q6ZQ03,1
23003,SPADE,10minR3,Q6ZQ08,1
23004,SPADE,10minR3,Q6ZQ29,1
23005,SPADE,10minR3,Q6ZQ38,2
23006,SPADE,10minR3,Q6ZQ58,3
23007,SPADE,10minR3,Q6ZQ88,1
23008,SPADE,10minR3,Q6ZQA0,1
23009,SPADE,10minR3,Q6ZQB6,1
23010,SPADE,10minR3,Q6ZQH8,1
23011,SPADE,10minR3,Q6ZQI3,1
23012,SPADE,10minR3,Q6ZQK5,2
23013,SPADE,10minR3,Q6ZQM8,1
23014,SPADE,10minR3,Q6ZWM4,1
23015,SPADE,10minR3,Q6ZWN5,4
23016,SPADE,10minR3,Q6ZWQ7,1
23017,SPADE,10minR3,Q6ZWR6,2
23018,SPADE,10minR3,Q6ZWV3,1
23019,SPADE,10minR3,Q6ZWV7,2
23020,SPADE,10minR3,Q6ZWX6,2
23021,SPADE,10minR3,Q6ZWZ2,2
23022,SPADE,10minR3,Q70FJ1,1
23023,SPADE,10minR3,Q71FD5,2
23024,SPADE,10minR3,Q71FD7,1
23025,SPADE,10minR3,Q71LX4,1
23026,SPADE,10minR3,Q71RI9,1
23027,SPADE,10minR3,Q76LS9,3
23028,SPADE,10minR3,Q76MZ3,2
23029,SPADE,10minR3,Q78IK2,1
23030,SPADE,10minR3,Q78IK4,1
23031,SPADE,10minR3,Q78IQ7,1
23032,SPADE,10minR3,Q78IS1,1
23033,SPADE,10minR3,Q78JE5,1
23034,SPADE,10minR3,Q78JT3,1
23035,SPADE,10minR3,Q78JW9,2
23036,SPADE,10minR3,Q78PG9,1
23037,SPADE,10minR3,Q78PY7,1
23038,SPADE,10minR3,Q78XR0,3
23039,SPADE,10minR3,Q78ZA7,1
23040,SPADE,10minR3,Q791N7,3
23041,SPADE,10minR3,Q7JJ13,2
23042,SPADE,10minR3,Q7M6Y3,1
23043,SPADE,10minR3,Q7M753,2
23044,SPADE,10minR3,Q7M759,1
23045,SPADE,10minR3,Q7TMB8,1
23046,SPADE,10minR3,Q7TMC8,2
23047,SPADE,10minR3,Q7TMF2,3
23048,SPADE,10minR3,Q7TMI3,2
23049,SPADE,10minR3,Q7TMK9,2
23050,SPADE,10minR3,Q7TMM9,3
23051,SPADE,10minR3,Q7TMQ7,1
23052,SPADE,10minR3,Q7TMR0,1
23053,SPADE,10minR3,Q7TMY4,1
23054,SPADE,10minR3,Q7TMY7,1
23055,SPADE,10minR3,Q7TMY8,1
23056,SPADE,10minR3,Q7TN05,2
23057,SPADE,10minR3,Q7TN22,1
23058,SPADE,10minR3,Q7TN29,2
23059,SPADE,10minR3,Q7TN98,3
23060,SPADE,10minR3,Q7TNC4,1
23061,SPADE,10minR3,Q7TNG5,2
23062,SPADE,10minR3,Q7TNL5,2
23063,SPADE,10minR3,Q7TNP2,3
23064,SPADE,10minR3,Q7TNV0,3
23065,SPADE,10minR3,Q7TPD0,3
23066,SPADE,10minR3,Q7TPE5,2
23067,SPADE,10minR3,Q7TPH6,1
23068,SPADE,10minR3,Q7TPR4,1
23069,SPADE,10minR3,Q7TPV4,2
23070,SPADE,10minR3,Q7TQ95,2
23071,SPADE,10minR3,Q7TQE6,2
23072,SPADE,10minR3,Q7TQH0,1
23073,SPADE,10minR3,Q7TQI3,1
23074,SPADE,10minR3,Q7TQK1,1
23075,SPADE,10minR3,Q7TQK4,2
23076,SPADE,10minR3,Q7TQK5,2
23077,SPADE,10minR3,Q7TS68,1
23078,SPADE,10minR3,Q7TSG2,2
23079,SPADE,10minR3,Q7TSH2,1
23080,SPADE,10minR3,Q7TSH3,2
23081,SPADE,10minR3,Q7TSI1,2
23082,SPADE,10minR3,Q7TSI3,1
23083,SPADE,10minR3,Q7TSQ8,1
23084,SPADE,10minR3,Q7TSS2,2
23085,SPADE,10minR3,Q7TSV4,1
23086,SPADE,10minR3,Q7TT00,1
23087,SPADE,10minR3,Q7TT37,1
23088,SPADE,10minR3,Q7TT50,1
23089,SPADE,10minR3,Q80SU7,1
23090,SPADE,10minR3,Q80SW1,1
23091,SPADE,10minR3,Q80SY3,4
23092,SPADE,10minR3,Q80SZ7,2
23093,SPADE,10minR3,Q80T85,1
23094,SPADE,10minR3,Q80TA6,1
23095,SPADE,10minR3,Q80TA9,1
23096,SPADE,10minR3,Q80TB8,1
23097,SPADE,10minR3,Q80TH2,2
23098,SPADE,10minR3,Q80TI0,1
23099,SPADE,10minR3,Q80TL7,1
23100,SPADE,10minR3,Q80TM9,2
23101,SPADE,10minR3,Q80TN4,1
23102,SPADE,10minR3,Q80TP3,1
23103,SPADE,10minR3,Q80TQ5,3
23104,SPADE,10minR3,Q80TR8,1
23105,SPADE,10minR3,Q80TV8,1
23106,SPADE,10minR3,Q80TY0,1
23107,SPADE,10minR3,Q80TY5,1
23108,SPADE,10minR3,Q80U56,1
23109,SPADE,10minR3,Q80U63,1
23110,SPADE,10minR3,Q80U70,2
23111,SPADE,10minR3,Q80U78,3
23112,SPADE,10minR3,Q80U87,2
23113,SPADE,10minR3,Q80U95,1
23114,SPADE,10minR3,Q80UG5,1
23115,SPADE,10minR3,Q80UJ7,1
23116,SPADE,10minR3,Q80UK0,2
23117,SPADE,10minR3,Q80UK8,1
23118,SPADE,10minR3,Q80UM3,1
23119,SPADE,10minR3,Q80UM7,2
23120,SPADE,10minR3,Q80UN9,1
23121,SPADE,10minR3,Q80UP5,1
23122,SPADE,10minR3,Q80UR4,1
23123,SPADE,10minR3,Q80US4,2
23124,SPADE,10minR3,Q80UU1,1
23125,SPADE,10minR3,Q80UU9,1
23126,SPADE,10minR3,Q80UW5,2
23127,SPADE,10minR3,Q80UW8,1
23128,SPADE,10minR3,Q80UY1,1
23129,SPADE,10minR3,Q80UY2,1
23130,SPADE,10minR3,Q80V03,1
23131,SPADE,10minR3,Q80V26,1
23132,SPADE,10minR3,Q80V53,2
23133,SPADE,10minR3,Q80V86,1
23134,SPADE,10minR3,Q80VA0,2
23135,SPADE,10minR3,Q80VC6,1
23136,SPADE,10minR3,Q80VD1,2
23137,SPADE,10minR3,Q80VI1,3
23138,SPADE,10minR3,Q80VJ3,1
23139,SPADE,10minR3,Q80VP0,1
23140,SPADE,10minR3,Q80VP1,2
23141,SPADE,10minR3,Q80VQ0,1
23142,SPADE,10minR3,Q80W00,2
23143,SPADE,10minR3,Q80W47,2
23144,SPADE,10minR3,Q80W54,1
23145,SPADE,10minR3,Q80WC7,2
23146,SPADE,10minR3,Q80WG7,2
23147,SPADE,10minR3,Q80WJ7,2
23148,SPADE,10minR3,Q80WQ2,1
23149,SPADE,10minR3,Q80WQ6,1
23150,SPADE,10minR3,Q80WT5,2
23151,SPADE,10minR3,Q80WW9,1
23152,SPADE,10minR3,Q80X41,1
23153,SPADE,10minR3,Q80X50,2
23154,SPADE,10minR3,Q80X71,1
23155,SPADE,10minR3,Q80X80,2
23156,SPADE,10minR3,Q80X82,1
23157,SPADE,10minR3,Q80X85,1
23158,SPADE,10minR3,Q80X90,2
23159,SPADE,10minR3,Q80X95,2
23160,SPADE,10minR3,Q80X98,1
23161,SPADE,10minR3,Q80XC2,1
23162,SPADE,10minR3,Q80XD1,1
23163,SPADE,10minR3,Q80XH1,1
23164,SPADE,10minR3,Q80XI3,2
23165,SPADE,10minR3,Q80XI4,3
23166,SPADE,10minR3,Q80XK6,1
23167,SPADE,10minR3,Q80XN0,3
23168,SPADE,10minR3,Q80XQ2,2
23169,SPADE,10minR3,Q80XR2,1
23170,SPADE,10minR3,Q80XU3,1
23171,SPADE,10minR3,Q80Y14,2
23172,SPADE,10minR3,Q80Y56,2
23173,SPADE,10minR3,Q80Y81,1
23174,SPADE,10minR3,Q80Y98,1
23175,SPADE,10minR3,Q80YA3,1
23176,SPADE,10minR3,Q80YA7,1
23177,SPADE,10minR3,Q80YD1,1
23178,SPADE,10minR3,Q80YE4,3
23179,SPADE,10minR3,Q80YQ2,1
23180,SPADE,10minR3,Q80YQ8,1
23181,SPADE,10minR3,Q80YV3,1
23182,SPADE,10minR3,Q80YV4,3
23183,SPADE,10minR3,Q80ZJ1,1
23184,SPADE,10minR3,Q80ZK9,1
23185,SPADE,10minR3,Q80ZQ9,1
23186,SPADE,10minR3,Q80ZS3,1
23187,SPADE,10minR3,Q80ZV0,1
23188,SPADE,10minR3,Q80ZW2,1
23189,SPADE,10minR3,Q80ZX0,1
23190,SPADE,10minR3,Q810A7,1
23191,SPADE,10minR3,Q810B6,1
23192,SPADE,10minR3,Q810J8,1
23193,SPADE,10minR3,Q810Q5,2
23194,SPADE,10minR3,Q810S1,1
23195,SPADE,10minR3,Q810U5,3
23196,SPADE,10minR3,Q811I0,1
23197,SPADE,10minR3,Q811J3,1
23198,SPADE,10minR3,Q811S7,3
23199,SPADE,10minR3,Q811U4,2
23200,SPADE,10minR3,Q812G0,1
23201,SPADE,10minR3,Q8BFP9,2
23202,SPADE,10minR3,Q8BFQ3,1
23203,SPADE,10minR3,Q8BFQ8,2
23204,SPADE,10minR3,Q8BFR4,1
23205,SPADE,10minR3,Q8BFR5,3
23206,SPADE,10minR3,Q8BFS6,1
23207,SPADE,10minR3,Q8BFU3,1
23208,SPADE,10minR3,Q8BFW4,1
23209,SPADE,10minR3,Q8BFW7,2
23210,SPADE,10minR3,Q8BFY6,3
23211,SPADE,10minR3,Q8BFY9,1
23212,SPADE,10minR3,Q8BFZ3,2
23213,SPADE,10minR3,Q8BG07,1
23214,SPADE,10minR3,Q8BG32,2
23215,SPADE,10minR3,Q8BG48,1
23216,SPADE,10minR3,Q8BG51,1
23217,SPADE,10minR3,Q8BG67,1
23218,SPADE,10minR3,Q8BG94,2
23219,SPADE,10minR3,Q8BGA9,1
23220,SPADE,10minR3,Q8BGB2,4
23221,SPADE,10minR3,Q8BGB7,1
23222,SPADE,10minR3,Q8BGC0,2
23223,SPADE,10minR3,Q8BGC4,1
23224,SPADE,10minR3,Q8BGD6,1
23225,SPADE,10minR3,Q8BGD9,2
23226,SPADE,10minR3,Q8BGE6,1
23227,SPADE,10minR3,Q8BGF6,1
23228,SPADE,10minR3,Q8BGG7,1
23229,SPADE,10minR3,Q8BGQ1,2
23230,SPADE,10minR3,Q8BGQ7,2
23231,SPADE,10minR3,Q8BGR2,1
23232,SPADE,10minR3,Q8BGR9,1
23233,SPADE,10minR3,Q8BGT0,2
23234,SPADE,10minR3,Q8BGT1,1
23235,SPADE,10minR3,Q8BGT6,1
23236,SPADE,10minR3,Q8BGU5,3
23237,SPADE,10minR3,Q8BGV0,1
23238,SPADE,10minR3,Q8BGW1,1
23239,SPADE,10minR3,Q8BGZ4,1
23240,SPADE,10minR3,Q8BH02,2
23241,SPADE,10minR3,Q8BH04,1
23242,SPADE,10minR3,Q8BH15,1
23243,SPADE,10minR3,Q8BH24,1
23244,SPADE,10minR3,Q8BH43,2
23245,SPADE,10minR3,Q8BH55,1
23246,SPADE,10minR3,Q8BH58,2
23247,SPADE,10minR3,Q8BH59,2
23248,SPADE,10minR3,Q8BH60,1
23249,SPADE,10minR3,Q8BH61,2
23250,SPADE,10minR3,Q8BH65,2
23251,SPADE,10minR3,Q8BH69,1
23252,SPADE,10minR3,Q8BH74,1
23253,SPADE,10minR3,Q8BH86,1
23254,SPADE,10minR3,Q8BHC4,2
23255,SPADE,10minR3,Q8BHC9,1
23256,SPADE,10minR3,Q8BHE8,2
23257,SPADE,10minR3,Q8BHF7,1
23258,SPADE,10minR3,Q8BHG1,2
23259,SPADE,10minR3,Q8BHG2,1
23260,SPADE,10minR3,Q8BHG9,1
23261,SPADE,10minR3,Q8BHJ5,2
23262,SPADE,10minR3,Q8BHK6,1
23263,SPADE,10minR3,Q8BHL3,2
23264,SPADE,10minR3,Q8BHL5,2
23265,SPADE,10minR3,Q8BHL8,3
23266,SPADE,10minR3,Q8BHN1,1
23267,SPADE,10minR3,Q8BHN3,2
23268,SPADE,10minR3,Q8BHT7,2
23269,SPADE,10minR3,Q8BHX1,1
23270,SPADE,10minR3,Q8BHY8,1
23271,SPADE,10minR3,Q8BHZ0,3
23272,SPADE,10minR3,Q8BI72,1
23273,SPADE,10minR3,Q8BI84,1
23274,SPADE,10minR3,Q8BIG7,1
23275,SPADE,10minR3,Q8BIH0,1
23276,SPADE,10minR3,Q8BIJ6,1
23277,SPADE,10minR3,Q8BIJ7,2
23278,SPADE,10minR3,Q8BIP0,1
23279,SPADE,10minR3,Q8BIW1,3
23280,SPADE,10minR3,Q8BJ48,2
23281,SPADE,10minR3,Q8BJ56,1
23282,SPADE,10minR3,Q8BJ63,1
23283,SPADE,10minR3,Q8BJ71,2
23284,SPADE,10minR3,Q8BJF9,1
23285,SPADE,10minR3,Q8BJL1,1
23286,SPADE,10minR3,Q8BJM7,1
23287,SPADE,10minR3,Q8BJS4,1
23288,SPADE,10minR3,Q8BJT9,1
23289,SPADE,10minR3,Q8BJU0,3
23290,SPADE,10minR3,Q8BJU9,1
23291,SPADE,10minR3,Q8BJW6,2
23292,SPADE,10minR3,Q8BJY1,2
23293,SPADE,10minR3,Q8BJZ4,1
23294,SPADE,10minR3,Q8BK58,2
23295,SPADE,10minR3,Q8BK64,2
23296,SPADE,10minR3,Q8BK72,2
23297,SPADE,10minR3,Q8BKC5,2
23298,SPADE,10minR3,Q8BKC8,2
23299,SPADE,10minR3,Q8BKE6,1
23300,SPADE,10minR3,Q8BKS9,2
23301,SPADE,10minR3,Q8BKT7,1
23302,SPADE,10minR3,Q8BKX1,2
23303,SPADE,10minR3,Q8BKX6,1
23304,SPADE,10minR3,Q8BKZ9,1
23305,SPADE,10minR3,Q8BL66,1
23306,SPADE,10minR3,Q8BL74,2
23307,SPADE,10minR3,Q8BL97,1
23308,SPADE,10minR3,Q8BL99,1
23309,SPADE,10minR3,Q8BLF1,1
23310,SPADE,10minR3,Q8BLK9,4
23311,SPADE,10minR3,Q8BLN5,2
23312,SPADE,10minR3,Q8BLR5,1
23313,SPADE,10minR3,Q8BLY7,1
23314,SPADE,10minR3,Q8BM55,1
23315,SPADE,10minR3,Q8BM72,2
23316,SPADE,10minR3,Q8BM85,1
23317,SPADE,10minR3,Q8BMA6,1
23318,SPADE,10minR3,Q8BMB3,4
23319,SPADE,10minR3,Q8BMC0,1
23320,SPADE,10minR3,Q8BMD8,2
23321,SPADE,10minR3,Q8BMF4,2
23322,SPADE,10minR3,Q8BMG7,1
23323,SPADE,10minR3,Q8BMI0,1
23324,SPADE,10minR3,Q8BMJ2,2
23325,SPADE,10minR3,Q8BMK1,1
23326,SPADE,10minR3,Q8BMK4,1
23327,SPADE,10minR3,Q8BML9,3
23328,SPADE,10minR3,Q8BMP6,1
23329,SPADE,10minR3,Q8BMQ2,2
23330,SPADE,10minR3,Q8BMQ8,2
23331,SPADE,10minR3,Q8BMS1,1
23332,SPADE,10minR3,Q8BMS9,2
23333,SPADE,10minR3,Q8BMZ5,2
23334,SPADE,10minR3,Q8BN21,2
23335,SPADE,10minR3,Q8BN82,1
23336,SPADE,10minR3,Q8BNU0,3
23337,SPADE,10minR3,Q8BP27,2
23338,SPADE,10minR3,Q8BP40,1
23339,SPADE,10minR3,Q8BP47,2
23340,SPADE,10minR3,Q8BP56,1
23341,SPADE,10minR3,Q8BP67,2
23342,SPADE,10minR3,Q8BP92,2
23343,SPADE,10minR3,Q8BPB0,1
23344,SPADE,10minR3,Q8BPG6,1
23345,SPADE,10minR3,Q8BPN8,1
23346,SPADE,10minR3,Q8BPU7,2
23347,SPADE,10minR3,Q8BPX9,1
23348,SPADE,10minR3,Q8BPZ8,1
23349,SPADE,10minR3,Q8BQ30,2
23350,SPADE,10minR3,Q8BQ47,1
23351,SPADE,10minR3,Q8BQM4,2
23352,SPADE,10minR3,Q8BQX5,1
23353,SPADE,10minR3,Q8BQZ4,1
23354,SPADE,10minR3,Q8BQZ5,1
23355,SPADE,10minR3,Q8BR63,2
23356,SPADE,10minR3,Q8BRF7,2
23357,SPADE,10minR3,Q8BRK9,1
23358,SPADE,10minR3,Q8BRN9,1
23359,SPADE,10minR3,Q8BRT1,2
23360,SPADE,10minR3,Q8BS95,1
23361,SPADE,10minR3,Q8BSQ9,2
23362,SPADE,10minR3,Q8BSY0,2
23363,SPADE,10minR3,Q8BT07,2
23364,SPADE,10minR3,Q8BT60,1
23365,SPADE,10minR3,Q8BTG3,2
23366,SPADE,10minR3,Q8BTI7,2
23367,SPADE,10minR3,Q8BTI9,1
23368,SPADE,10minR3,Q8BTM8,2
23369,SPADE,10minR3,Q8BTS3,1
23370,SPADE,10minR3,Q8BTS4,2
23371,SPADE,10minR3,Q8BTT6,2
23372,SPADE,10minR3,Q8BTU1,3
23373,SPADE,10minR3,Q8BTV1,1
23374,SPADE,10minR3,Q8BTV2,2
23375,SPADE,10minR3,Q8BTW3,1
23376,SPADE,10minR3,Q8BTX9,2
23377,SPADE,10minR3,Q8BTY2,1
23378,SPADE,10minR3,Q8BTY8,1
23379,SPADE,10minR3,Q8BTZ4,1
23380,SPADE,10minR3,Q8BTZ5,1
23381,SPADE,10minR3,Q8BTZ7,2
23382,SPADE,10minR3,Q8BU04,2
23383,SPADE,10minR3,Q8BU14,1
23384,SPADE,10minR3,Q8BU30,1
23385,SPADE,10minR3,Q8BU31,2
23386,SPADE,10minR3,Q8BU33,1
23387,SPADE,10minR3,Q8BU88,1
23388,SPADE,10minR3,Q8BUB4,2
23389,SPADE,10minR3,Q8BUE4,2
23390,SPADE,10minR3,Q8BUJ9,3
23391,SPADE,10minR3,Q8BUK6,1
23392,SPADE,10minR3,Q8BUM3,2
23393,SPADE,10minR3,Q8BUR4,1
23394,SPADE,10minR3,Q8BUV3,3
23395,SPADE,10minR3,Q8BUV8,1
23396,SPADE,10minR3,Q8BUY9,1
23397,SPADE,10minR3,Q8BV13,1
23398,SPADE,10minR3,Q8BV49,2
23399,SPADE,10minR3,Q8BVA5,1
23400,SPADE,10minR3,Q8BVE3,2
23401,SPADE,10minR3,Q8BVF2,2
23402,SPADE,10minR3,Q8BVG4,1
23403,SPADE,10minR3,Q8BVI4,1
23404,SPADE,10minR3,Q8BVI5,2
23405,SPADE,10minR3,Q8BVK9,1
23406,SPADE,10minR3,Q8BVL3,1
23407,SPADE,10minR3,Q8BVQ5,1
23408,SPADE,10minR3,Q8BVU0,1
23409,SPADE,10minR3,Q8BVU5,1
23410,SPADE,10minR3,Q8BVW0,1
23411,SPADE,10minR3,Q8BVW3,3
23412,SPADE,10minR3,Q8BW10,1
23413,SPADE,10minR3,Q8BW70,1
23414,SPADE,10minR3,Q8BW72,3
23415,SPADE,10minR3,Q8BWC0,1
23416,SPADE,10minR3,Q8BWF0,1
23417,SPADE,10minR3,Q8BWG8,1
23418,SPADE,10minR3,Q8BWG9,1
23419,SPADE,10minR3,Q8BWH0,1
23420,SPADE,10minR3,Q8BWM0,2
23421,SPADE,10minR3,Q8BWQ6,1
23422,SPADE,10minR3,Q8BWT1,2
23423,SPADE,10minR3,Q8BWU5,1
23424,SPADE,10minR3,Q8BWW9,1
23425,SPADE,10minR3,Q8BWY4,1
23426,SPADE,10minR3,Q8BWY7,1
23427,SPADE,10minR3,Q8BWY9,1
23428,SPADE,10minR3,Q8BWZ3,1
23429,SPADE,10minR3,Q8BX09,1
23430,SPADE,10minR3,Q8BX10,1
23431,SPADE,10minR3,Q8BX17,1
23432,SPADE,10minR3,Q8BX70,2
23433,SPADE,10minR3,Q8BX80,1
23434,SPADE,10minR3,Q8BX90,1
23435,SPADE,10minR3,Q8BX94,1
23436,SPADE,10minR3,Q8BXA5,1
23437,SPADE,10minR3,Q8BXC6,2
23438,SPADE,10minR3,Q8BXJ2,1
23439,SPADE,10minR3,Q8BXL7,2
23440,SPADE,10minR3,Q8BXN9,1
23441,SPADE,10minR3,Q8BXQ2,1
23442,SPADE,10minR3,Q8BXV2,1
23443,SPADE,10minR3,Q8BXZ1,2
23444,SPADE,10minR3,Q8BY35,2
23445,SPADE,10minR3,Q8BY71,3
23446,SPADE,10minR3,Q8BY87,1
23447,SPADE,10minR3,Q8BYA0,2
23448,SPADE,10minR3,Q8BYB9,1
23449,SPADE,10minR3,Q8BYC6,2
23450,SPADE,10minR3,Q8BYH7,1
23451,SPADE,10minR3,Q8BYI6,1
