protein_id,genes,time,fraction,intensity
F8VPQ2,Arid4a,30min,22,1273983.8888888888
F8VPZ3,Usp32,30min,22,62915.33333333332
F8VQ05,Fryl,30min,22,940812.2222222221
F8VQ94,Pira2,30min,22,3575568.999999999
G3X972,Sec24c,30min,22,20274922.22222222
G3X9K3,Arfgef1,30min,22,77641.77777777777
G5E829,Atp2b1,30min,22,2689316.222222222
G5E870,Trip12,30min,22,6774481.11111111
G5E8V9,Arfip1,30min,22,7313752.222222222
O08528,Hk2,30min,22,59852484.222222224
O08529,Capn2,30min,22,17975071.11111112
O08539,Bin1,30min,22,110691744.44444443
O08547,Sec22b,30min,22,7404132.222222222
O08553,Dpysl2,30min,22,416862779.66666657
O08600,Endog,30min,22,40528.0
O08605,Mknk1,30min,22,344120.33333333326
O08664,Bcl7c,30min,22,214551.55555555553
O08738,Casp6,30min,22,367972.3333333333
O08739,Ampd3,30min,22,5309336.666666666
O08749,Dld,30min,22,9654224.444444444
O08759,Ube3a,30min,22,2161783.333333333
O08784,Tcof1,30min,22,12636261.666666664
O08795,Prkcsh,30min,22,881067155.5555553
O08796,Eef2k,30min,22,1287116.6666666665
O08797,Serpinb9,30min,22,1221322.8888888885
O08804,Serpinb6b,30min,22,1324896.6666666665
O08807,Prdx4,30min,22,25513582.44444444
O08808,Diaph1,30min,22,1050844.4444444445
O08810,Eftud2,30min,22,2227939.7777777775
O08856,Ell,30min,22,1226097.5555555555
O08908,Pik3r2,30min,22,330559.5555555555
O08912,Galnt1,30min,22,502377.6666666666
O08983,Hps1,30min,22,5049316.666666666
O09000,Ncoa3,30min,22,1058843.3333333333
O09043,Napsa,30min,22,52516629.44444444
O09044,Snap23,30min,22,5302417.777777778
O09047,C3ar1,30min,22,153864.44444444444
O09061,Psmb1,30min,22,3008645.8888888885
O09106,Hdac1,30min,22,28742587.222222216
O09110,Map2k3,30min,22,5910953.388888888
O09117,Sypl1,30min,22,2058950.888888889
O09159,Man2b1,30min,22,686816369.9999999
O35071,Kif1c,30min,22,1332778.8888888885
O35075,Vps26c,30min,22,1058211.111111111
O35083,Agpat1,30min,22,413228.111111111
O35114,Scarb2,30min,22,3236235.555555555
O35134,Polr1a,30min,22,2266624.444444444
O35144,Terf2,30min,22,882846.9999999999
O35166,Gosr2,30min,22,3086065.444444444
O35207,Cdk2ap1,30min,22,9943090.0
O35218,Cpsf2,30min,22,1873204.4444444443
O35226,Psmd4,30min,22,5819109.999999999
O35239,Ptpn9,30min,22,5070030.0
O35250,Exoc7,30min,22,53489.1111111111
O35286,Dhx15,30min,22,22891355.555555552
O35295,Purb,30min,22,19103023.333333332
O35309,Nmi,30min,22,14636113.944444444
O35326,Srsf5,30min,22,3976754.6666666665
O35343,Kpna4,30min,22,8126034.777777776
O35344,Kpna3,30min,22,3700575.9999999995
O35345,Kpna6,30min,22,4965973.333333332
O35350,Capn1,30min,22,97635866.33333331
O35375,Nrp2,30min,22,581400.0
O35381,Anp32a,30min,22,481962.22222222213
O35405,Pld3,30min,22,65549188.88888888
O35435,Dhodh,30min,22,3621193.333333333
O35448,Ppt2,30min,22,2414633.333333333
O35465,Fkbp8,30min,22,5609692.222222222
O35593,Psmd14,30min,22,18643297.777777776
O35598,Adam10,30min,22,4181981.1111111105
O35601,Fyb1,30min,22,999003.5555555555
O35604,Npc1,30min,22,4599512.555555555
O35609,Scamp3,30min,22,6463286.666666666
O35638,Stag2,30min,22,8001486.666666664
O35643,Ap1b1,30min,22,34332541.22222222
O35654,Pold2,30min,22,6141539.999999999
O35658,C1qbp,30min,22,39338426.666666664
O35671,Itgb1bp1,30min,22,2558405.555555555
O35678,Mgll,30min,22,20944879.44444444
O35685,Nudc,30min,22,288795942.7777778
O35704,Sptlc1,30min,22,4850262.222222222
O35711,Ppfibp2,30min,22,136394.44444444444
O35730,Ring1,30min,22,6863155.555555555
O35857,Timm44,30min,22,10736388.888888888
O35864,Cops5,30min,22,520201.3333333333
O35887,Calu,30min,22,47369436.111111104
O35900,Lsm2,30min,22,595168.0
O35904,Pik3cd,30min,22,3306260.3888888885
O35954,Pitpnm1,30min,22,1087327.333333333
O35955,Psmb10,30min,22,11452332.22222222
O35984,Pbx2,30min,22,527509.8888888888
O54692,Zw10,30min,22,232370.0
O54734,Ddost,30min,22,4972197.777777777
O54774,Ap3d1,30min,22,13067234.999999998
O54782,Man2b2,30min,22,731596.6666666666
O54786,Dffa,30min,22,2838475.555555555
O54824,Il16,30min,22,3042560.0
O54825,Bysl,30min,22,49283.1111111111
O54833,Csnk2a2,30min,22,13220661.666666666
O54834,Arhgap6,30min,22,2243870.0
O54910,Nfkbie,30min,22,5987794.444444444
O54916,Reps1,30min,22,5994661.11111111
O54950,Prkag1,30min,22,633995.5555555555
O54984,Get3,30min,22,38351255.55555555
O54988,Slk,30min,22,19327782.22222222
O55013,Trappc3,30min,22,599364.4444444444
O55022,Pgrmc1,30min,22,18970270.777777776
O55029,Copb2,30min,22,5204321.11111111
O55098,Stk10,30min,22,38177252.55555555
O55102,Bloc1s1,30min,22,1725836.6666666663
O55106,Strn,30min,22,12909643.333333332
O55125,Nipsnap1,30min,22,2837152.2222222215
O55126,Nipsnap2,30min,22,2951145.555555555
O55131,Septin7,30min,22,5265369.999999999
O55143,Atp2a2,30min,22,15805051.111111108
O55201,Supt5h,30min,22,7825908.888888888
O55222,Ilk,30min,22,13150016.999999998
O70133,Dhx9,30min,22,72108600.0
O70138,Mmp8,30min,22,312695.99999999994
O70145,Ncf2,30min,22,2588584.444444444
O70152,Dpm1,30min,22,3843982.222222222
O70172,Pip4k2a,30min,22,23729984.722222216
O70194,Eif3d,30min,22,6413024.666666665
O70251,Eef1b,30min,22,137536533.3333333
O70252,Hmox2,30min,22,13953347.22222222
O70293,Grk6,30min,22,263429.22222222213
O70305,Atxn2,30min,22,80372.88888888888
O70309,Itgb5,30min,22,272028.8888888889
O70310,Nmt1,30min,22,91743667.77777776
O70311,Nmt2,30min,22,13482774.444444442
O70318,Epb41l2,30min,22,50533702.22222221
O70400,Pdlim1,30min,22,77645.1111111111
O70404,Vamp8,30min,22,8326761.499999998
O70435,Psma3,30min,22,23651317.777777772
O70439,Stx7,30min,22,6150829.999999999
O70469,Dok2,30min,22,824477.7777777778
O70481,Ubr1,30min,22,2409137.444444444
O70493,Snx12,30min,22,1008087.6666666665
O70503,Hsd17b12,30min,22,8317034.222222221
O70566,Diaph2,30min,22,8543396.666666666
O70572,Smpd2,30min,22,1909868.222222222
O70591,Pfdn2,30min,22,26381026.777777776
O88188,Ly86,30min,22,9744495.555555556
O88271,Cfdp1,30min,22,966957.7777777778
O88291,Znf326,30min,22,8373094.444444443
O88325,Naglu,30min,22,52649064.99999999
O88351,Ikbkb,30min,22,372400.0
O88428,Papss2,30min,22,3540282.2222222215
O88456,Capns1,30min,22,30621256.111111104
O88487,Dync1i2,30min,22,1557673.3333333333
O88512,Ap1g2,30min,22,26145213.33333333
O88522,Ikbkg,30min,22,201817.77777777775
O88531,Ppt1,30min,22,53728059.88888888
O88532,Zfr,30min,22,811859.6666666665
O88543,Cops3,30min,22,379875.5555555555
O88544,Cops4,30min,22,6925812.222222222
O88545,Cops6,30min,22,1791241.1666666665
O88587,Comt,30min,22,4862294.444444444
O88597,Becn1,30min,22,868935.5555555555
O88622,Parg,30min,22,147908.66666666666
O88643,Pak1,30min,22,148653.55555555553
O88685,Psmc3,30min,22,23191288.888888888
O88696,Clpp,30min,22,96445619.55555555
O88712,Ctbp1,30min,22,3996006.666666666
O88736,Hsd17b7,30min,22,3386176.833333333
O88738,Birc6,30min,22,853713.3333333333
O88746,Tom1,30min,22,65498789.29999999
O88796,Rpp30,30min,22,790094.4444444443
O88811,Stam2,30min,22,28939117.777777776
O88839,Adam15,30min,22,55054.44444444444
O88842,Fgd3,30min,22,1045130.6666666665
O88876,Dhrs3,30min,22,3442386.666666666
O88879,Apaf1,30min,22,11813564.444444444
O88935,Syn1,30min,22,400351.5555555555
O88939,Zbtb7a,30min,22,4972805.555555554
O88952,Lin7c,30min,22,8685191.11111111
O88958,Gnpda1,30min,22,145611701.66666666
O88967,Yme1l1,30min,22,51143.77777777777
O88974,Setdb1,30min,22,1898222.7777777775
O88983,Stx8,30min,22,300065.77777777775
O88986,Gcat,30min,22,58562.88888888888
O89001,Cpd,30min,22,1371785.111111111
O89017,Lgmn,30min,22,1733247.7777777778
O89023,Tpp1,30min,22,61686962.44444443
O89051,Itm2b,30min,22,1923400.333333333
O89053,Coro1a,30min,22,12748892.111111108
O89086,Rbm3,30min,22,881043.3333333333
O89103,Cd93,30min,22,1707062.2222222218
O89110,Casp8,30min,22,3488901.1111111105
P00405,Mtco2,30min,22,715828.8888888888
P00493,Hprt1,30min,22,773320.0
P01027,C3,30min,22,1897803.3333333333
P01887,B2m,30min,22,56382500.0
P01897,H2-L,30min,22,19294732.777777776
P01901,H2-K1,30min,22,32217261.111111104
P01910,H2-Aa,30min,22,450863.11111111107
P01942,Hba,30min,22,25815525.111111104
P03930,Mtatp8,30min,22,22903782.22222222
P04104,Krt1,30min,22,49911738.88888888
P04202,Tgfb1,30min,22,2952498.888888889
P04230,H2-Eb1,30min,22,4919351.11111111
P04441,Cd74,30min,22,42182469.111111104
P04627,Araf,30min,22,1057681.111111111
P05063,Aldoc,30min,22,7424316.333333332
P05064,Aldoa,30min,22,8542685.555555554
P05132,Prkaca,30min,22,7095763.888888889
P05480,Src,30min,22,232842.2222222222
P05555,Itgam,30min,22,13123269.444444442
P06151,Ldha,30min,22,321281.0
P06800,Ptprc,30min,22,4595664.444444444
P07091,S100a4,30min,22,9488556.444444444
P07724,Alb,30min,22,2869599.166666666
P07901,Hsp90aa1,30min,22,455842603.33333325
P08003,Pdia4,30min,22,2942873.9999999995
P08103,Hck,30min,22,2722785.555555555
P08113,Hsp90b1,30min,22,551331444.4444443
P08226,Apoe,30min,22,29040293.33333333
P08249,Mdh2,30min,22,728248.8888888888
P08508,Fcgr3,30min,22,7401217.777777776
P08556,Nras,30min,22,3564333.666666666
P08752,Gnai2,30min,22,8340517.777777777
P08775,Polr2a,30min,22,1063707.7777777775
P09055,Itgb1,30min,22,14958423.333333332
P09103,P4hb,30min,22,2809756.6666666665
P09405,Ncl,30min,22,693740762.2222221
P09528,Fth1,30min,22,24122864.444444444
P09581,Csf1r,30min,22,15995763.333333332
P0C0A3,Chmp6,30min,22,73093.77777777777
P0C6B7,Igsf6,30min,22,1608568.5555555555
P0C7N9,Psmg4,30min,22,17528684.444444444
P0C7T6,Atxn1l,30min,22,943626.6666666665
P0DOV1,Ifi211,30min,22,171446.66666666666
P0DOV2,Ifi204,30min,22,281433.3333333333
P0DW87,Zftraf1,30min,22,2632398.8888888885
P10126,Eef1a1,30min,22,380814012.22222215
P10518,Alad,30min,22,1387257.0
P10711,Tcea1,30min,22,174251.1111111111
P10810,Cd14,30min,22,153436.22222222222
P10833,Rras,30min,22,9350772.222222222
P10852,Slc3a2,30min,22,20147453.888888888
P10853,H2bc7,30min,22,197682654.4444444
P10923,Spp1,30min,22,22687463.333333332
P11103,Parp1,30min,22,5574064.444444444
P11152,Lpl,30min,22,12307496.777777776
P11276,Fn1,30min,22,45962.77777777777
P11438,Lamp1,30min,22,84532512.22222221
P11440,Cdk1,30min,22,708465.5555555555
P11499,Hsp90ab1,30min,22,424472408.99999994
P11680,Cfp,30min,22,63440684.88888888
P11835,Itgb2,30min,22,41326128.88888888
P11928,Oas1a,30min,22,899590.111111111
P11983,Tcp1,30min,22,10583992.888888888
P12023,App,30min,22,13358311.388888888
P12265,Gusb,30min,22,1208704.4444444443
P12367,Prkar2a,30min,22,12002871.666666666
P12382,Pfkl,30min,22,7078029.999999999
P12388,Serpinb2,30min,22,341192.2222222222
P12787,Cox5a,30min,22,2324566.666666666
P12815,Pdcd6,30min,22,5703025.333333333
P12970,Rpl7a,30min,22,406740.0
P13020,Gsn,30min,22,73491181.1111111
P13439,Umps,30min,22,7112569.888888888
P13597,Icam1,30min,22,2024624.444444444
P13864,Dnmt1,30min,22,25960268.888888884
P14069,S100a6,30min,22,34722588.88888888
P14106,C1qb,30min,22,100612096.66666666
P14115,Rpl27a,30min,22,1598767.7777777775
P14131,Rps16,30min,22,32826197.777777776
P14206,Rpsa,30min,22,4255543.333333333
P14211,Calr,30min,22,37591357.777777776
P14234,Fgr,30min,22,6455083.333333332
P14576,Srp54,30min,22,1235007.2777777775
P14685,Psmd3,30min,22,9222021.666666664
P14733,Lmnb1,30min,22,63111762.22222222
P14869,Rplp0,30min,22,18953616.666666664
P14901,Hmox1,30min,22,12393647.259259254
P15105,Glul,30min,22,32203785.555555552
P15307,Rel,30min,22,32536666.666666664
P15379,Cd44,30min,22,6860732.222222222
P15535,B4galt1,30min,22,398326.6666666666
P15864,H1-2,30min,22,31693195.555555552
P16056,Met,30min,22,1668695.8888888888
P16110,Lgals3,30min,22,620954257.7962962
P16254,Srp14,30min,22,20598936.999999996
P16332,Mmut,30min,22,5513388.888888888
P16460,Ass1,30min,22,28048160.0
P16546,Sptan1,30min,22,251157.77777777775
P16675,Ctsa,30min,22,4105355.555555555
P16858,Gapdh,30min,22,430464057.037037
P16879,Fes,30min,22,31832306.666666664
P17047,Lamp2,30min,22,154801070.3888889
P17182,Eno1,30min,22,2236271.111111111
P17426,Ap2a1,30min,22,25929817.777777776
P17427,Ap2a2,30min,22,85613212.22222221
P17439,Gba1,30min,22,134019111.1111111
P17563,Selenbp1,30min,22,411993.4444444444
P17710,Hk1,30min,22,5433714.444444444
P17918,Pcna,30min,22,8193735.555555554
P18052,Ptpra,30min,22,1023176.2222222221
P18181,Cd48,30min,22,715360.0
P18572,Bsg,30min,22,649066.6666666666
P18653,Rps6ka1,30min,22,194942.0
P19096,Fasn,30min,22,133757172.22222221
P19426,Nelfe,30min,22,1272715.7777777775
P19783,Cox4i1,30min,22,270570.77777777775
P20029,Hspa5,30min,22,904439582.222223
P20060,Hexb,30min,22,28366913.333333332
P20152,Vim,30min,22,248235177.77777776
P20664,Prim1,30min,22,7880344.444444444
P21107,Tpm3,30min,22,225019933.3333333
P21126,Ubl4a,30min,22,993127.7777777776
P21279,Gnaq,30min,22,4670725.555555554
P21460,Cst3,30min,22,889756.6666666665
P21619,Lmnb2,30min,22,5099646.444444444
P21956,Mfge8,30min,22,27350768.888888884
P21981,Tgm2,30min,22,146875.55555555553
P21995,Emb,30min,22,27417600.33333333
P22315,Fech,30min,22,689605.3333333333
P22437,Ptgs1,30min,22,114981266.66666666
P22682,Cbl,30min,22,9262212.22222222
P22892,Ap1g1,30min,22,101885666.66666666
P23198,Cbx3,30min,22,19172170.0
P23249,Mov10,30min,22,1694065.5555555555
P23336,Ggta1,30min,22,581100.8888888888
P23492,Pnp,30min,22,2870364.666666666
P23780,Glb1,30min,22,1166853.7777777778
P24063,Itgal,30min,22,223344.4444444444
P24270,Cat,30min,22,13571817.777777776
P24547,Impdh2,30min,22,174417066.66666666
P24604,Tec,30min,22,271667.77777777775
P24638,Acp2,30min,22,16738445.499999998
P24668,M6pr,30min,22,40820642.22222222
P24788,Cdk11b,30min,22,11762345.555555554
P25206,Mcm3,30min,22,18258551.11111111
P25425,Pou2f1,30min,22,344731.5555555555
P25444,Rps2,30min,22,21340819.999999996
P25799,Nfkb1,30min,22,17723733.333333332
P25911,Lyn,30min,22,2830641.333333333
P25976,Ubtf,30min,22,5101894.444444444
P26011,Itgb7,30min,22,1285988.8888888888
P26039,Tln1,30min,22,162724877.77777773
P26040,Ezr,30min,22,45881694.44444443
P26041,Msn,30min,22,727431650.0
P26043,Rdx,30min,22,26501873.499999996
P26151,Fcgr1,30min,22,10877081.11111111
P26231,Ctnna1,30min,22,6921038.888888888
P26350,Ptma,30min,22,895817.7777777776
P26369,U2af2,30min,22,324764.4444444444
P26443,Glud1,30min,22,3356970.9999999995
P26450,Pik3r1,30min,22,3784672.2222222215
P26516,Psmd7,30min,22,25184717.777777776
P26638,Sars1,30min,22,5422186.666666666
P26645,Marcks,30min,22,149903177.77777776
P26952,Il3ra,30min,22,1051743.7777777775
P26954,Csf2rb2,30min,22,235880.4444444444
P27005,S100a8,30min,22,62414218.88888888
P27046,Man2a1,30min,22,4910942.888888888
P27048,Snrpb,30min,22,86366042.22222221
P27546,Map4,30min,22,41077363.33333333
P27612,Plaa,30min,22,2025872.2222222218
P27659,Rpl3,30min,22,866023.3333333333
P27870,Vav1,30min,22,15496006.666666664
P28063,Psmb8,30min,22,1369193.3333333333
P28076,Psmb9,30min,22,3924734.444444444
P28078,H2-DMa,30min,22,35088776.666666664
P28271,Aco1,30min,22,190522.2222222222
P28650,Adss1,30min,22,231353.3333333333
P28656,Nap1l1,30min,22,121620463.55555555
P28658,Atxn10,30min,22,9838139.999999998
P28659,Celf1,30min,22,243300.0
P28660,Nckap1,30min,22,245206.4444444444
P28667,Marcksl1,30min,22,18011307.777777776
P28740,Kif2a,30min,22,3671355.666666666
P28741,Kif3a,30min,22,252612.2222222222
P28798,Grn,30min,22,113331053.99999999
P29341,Pabpc1,30min,22,166865255.55555552
P29351,Ptpn6,30min,22,58203011.111111104
P29387,Gnb4,30min,22,778985.5555555555
P29391,Ftl1,30min,22,10774584.444444444
P29416,Hexa,30min,22,14983573.33333333
P29452,Casp1,30min,22,1452153.3333333333
P30416,Fkbp4,30min,22,755104.4444444443
P30993,C5ar1,30min,22,3026983.333333333
P30999,Ctnnd1,30min,22,5298427.777777777
P31230,Aimp1,30min,22,9793793.333333332
P31266,Rbpj,30min,22,8406625.22222222
P31324,Prkar2b,30min,22,8119017.777777778
P31750,Akt1,30min,22,3946664.444444444
P31996,Cd68,30min,22,210397824.44444442
P32067,Ssb,30min,22,9880056.555555556
P32233,Drg1,30min,22,5602748.888888888
P33609,Pola1,30min,22,6515927.777777777
P33610,Prim2,30min,22,6556203.333333332
P33611,Pola2,30min,22,7034179.999999999
P34022,Ranbp1,30min,22,64354601.111111104
P34902,Il2rg,30min,22,229856.3333333333
P34960,Mmp12,30min,22,16202811.111111108
P35123,Usp4,30min,22,5756054.444444444
P35235,Ptpn11,30min,22,2642145.555555555
P35276,Rab3d,30min,22,2251844.444444444
P35278,Rab5c,30min,22,52714436.66666666
P35279,Rab6a,30min,22,17180674.44444444
P35282,Rab21,30min,22,12314998.888888888
P35285,Rab22a,30min,22,2595966.6666666665
P35290,Rab24,30min,22,639593.7777777778
P35293,Rab18,30min,22,14735592.22222222
P35294,Rab19,30min,22,1022266.6666666665
P35330,Icam2,30min,22,2264413.6666666665
P35441,Thbs1,30min,22,1742174.6666666665
P35456,Plaur,30min,22,3173676.1111111105
P35486,Pdha1,30min,22,4169126.222222222
P35550,Fbl,30min,22,6027177.777777777
P35564,Canx,30min,22,51834495.55555555
P35585,Ap1m1,30min,22,106272766.66666666
P35601,Rfc1,30min,22,670696.5555555555
P35700,Prdx1,30min,22,616582823.3333333
P35821,Ptpn1,30min,22,61847601.111111104
P35831,Ptpn12,30min,22,18264335.555555552
P35951,Ldlr,30min,22,368997.77777777775
P35979,Rpl12,30min,22,8164417.777777776
P35980,Rpl18,30min,22,3424409.9999999995
P36423,Tbxas1,30min,22,49081140.0
P36536,Sar1a,30min,22,18409315.555555556
P36916,Gnl1,30min,22,4839464.888888888
P36993,Ppm1b,30min,22,90224.0
P37040,Por,30min,22,10143456.666666664
P37913,Lig1,30min,22,2190875.0
P38647,Hspa9,30min,22,202860727.44444442
P39054,Dnm2,30min,22,75003966.66666666
P39098,Man1a2,30min,22,615317.5555555555
P39428,Traf1,30min,22,4376673.333333333
P39429,Traf2,30min,22,6061827.222222221
P40124,Cap1,30min,22,336662832.6666666
P40240,Cd9,30min,22,3164424.7777777775
P40336,Vps26a,30min,22,86340863.1111111
P40338,Vhl,30min,22,588774.6666666665
P41105,Rpl28,30min,22,1016636.9999999998
P41216,Acsl1,30min,22,18877890.11111111
P41245,Mmp9,30min,22,63300944.44444444
P42082,Cd86,30min,22,1578604.444444444
P42125,Eci1,30min,22,3654089.555555555
P42128,Foxk1,30min,22,3664909.9999999995
P42208,Septin2,30min,22,16805997.11111111
P42225,Stat1,30min,22,38900635.55555555
P42227,Stat3,30min,22,10069164.444444444
P42228,Stat4,30min,22,1834806.4444444445
P42230,Stat5a,30min,22,1681337.8888888885
P42232,Stat5b,30min,22,4429615.555555555
P42567,Eps15,30min,22,3509937.7777777775
P42669,Pura,30min,22,139666904.99999997
P42859,Htt,30min,22,542165.5555555555
P42932,Cct8,30min,22,16615205.555555552
P43252,Ptgir,30min,22,161740.0
P43274,H1-4,30min,22,941519.111111111
P43276,H1-5,30min,22,502340.0
P43883,Plin2,30min,22,290230.0
P45481,Crebbp,30min,22,6023877.777777777
P45952,Acadm,30min,22,822724.4444444443
P46061,Rangap1,30min,22,26099185.555555552
P46062,Sipa1,30min,22,1034948.8888888888
P46460,Nsf,30min,22,8427803.333333332
P46471,Psmc2,30min,22,18970179.999999996
P46638,Rab11b,30min,22,76248733.33333331
P46664,Adss2,30min,22,1469487.333333333
P46718,Pdcd2,30min,22,473398.6666666666
P46737,Brcc3,30min,22,12304168.888888888
P46935,Nedd4,30min,22,9368926.666666666
P46978,Stt3a,30min,22,1190946.6666666665
P47713,Pla2g4a,30min,22,6323231.11111111
P47738,Aldh2,30min,22,196970301.66666663
P47740,Aldh3a2,30min,22,16565549.999999998
P47753,Capza1,30min,22,33551606.111111104
P47754,Capza2,30min,22,57071092.25925925
P47757,Capzb,30min,22,137530977.77777776
P47758,Srprb,30min,22,8326551.833333332
P47802,Mtx1,30min,22,4622084.444444444
P47811,Mapk14,30min,22,2002893.333333333
P47856,Gfpt1,30min,22,2538141.333333333
P47962,Rpl5,30min,22,28937714.44444444
P48193,Epb41,30min,22,1149722.9999999998
P48453,Ppp3cb,30min,22,3352091.1111111105
P48678,Lmna,30min,22,8377409.999999999
P48722,Hspa4l,30min,22,44728933.33333333
P48962,Slc25a4,30min,22,5731045.555555554
P48999,Alox5,30min,22,11807824.444444444
P49138,Mapkapk2,30min,22,1235533.3333333333
P49312,Hnrnpa1,30min,22,2506066.6666666665
P49446,Ptpre,30min,22,4316836.666666666
P49586,Pcyt1a,30min,22,17299633.333333332
P49615,Cdk5,30min,22,1973447.333333333
P49710,Hcls1,30min,22,93650002.74074084
P49717,Mcm4,30min,22,27458731.11111111
P49718,Mcm5,30min,22,17535897.777777776
P49722,Psma2,30min,22,15099182.22222222
P49769,Psen1,30min,22,499022.88888888876
P49962,Srp9,30min,22,18810777.777777776
P50096,Impdh1,30min,22,7130903.333333332
P50136,Bckdha,30min,22,1309454.4444444443
P50171,Hsd17b8,30min,22,348406.6666666666
P50172,Hsd11b1,30min,22,1045155.7777777778
P50295,Nat2,30min,22,395558.8888888889
P50427,Sts,30min,22,2617470.0
P50429,Arsb,30min,22,120649.33333333331
P50431,Shmt1,30min,22,882595.5555555555
P50516,Atp6v1a,30min,22,353706337.5555555
P50518,Atp6v1e1,30min,22,138659533.66666666
P50544,Acadvl,30min,22,8806649.22222222
P51125,Cast,30min,22,10181431.722222222
P51150,Rab7a,30min,22,47315912.22222222
P51174,Acadl,30min,22,3717486.666666666
P51175,Ppox,30min,22,3146244.8888888885
P51410,Rpl9,30min,22,2410597.7777777775
P51432,Plcb3,30min,22,5967589.333333332
P51569,Gla,30min,22,904237.3333333333
P51660,Hsd17b4,30min,22,662634.6666666666
P51807,Dynlt1,30min,22,73004.88888888888
P51881,Slc25a5,30min,22,29636444.999999993
P52019,Sqle,30min,22,585456.5555555555
P52293,Kpna2,30min,22,2758317.333333333
P52332,Jak1,30min,22,4030508.333333333
P52431,Pold1,30min,22,5736333.333333332
P52432,Polr1c,30min,22,3135341.111111111
P52480,Pkm,30min,22,39844404.777777776
P52624,Upp1,30min,22,3879185.555555555
P52633,Stat6,30min,22,9587488.555555554
P52825,Cpt2,30min,22,13573685.555555552
P52875,Tmem165,30min,22,1166442.4444444443
P53026,Rpl10a,30min,22,32721832.222222216
P53612,Rabggtb,30min,22,6611669.999999999
P53690,Mmp14,30min,22,78131.77777777777
P53702,Hccs,30min,22,6924435.555555555
P53994,Rab2a,30min,22,35391129.44444444
P53996,Cnbp,30min,22,1368802.8888888888
P54071,Idh2,30min,22,410882.22222222213
P54103,Dnajc2,30min,22,19510845.555555552
P54116,Stom,30min,22,8311672.22222222
P54227,Stmn1,30min,22,1402193.333333333
P54310,Lipe,30min,22,2950378.222222222
P54728,Rad23b,30min,22,3862615.444444444
P54729,Nub1,30min,22,2532723.333333333
P54731,Faf1,30min,22,60613662.22222222
P54751,St3gal1,30min,22,303848.8888888889
P54775,Psmc4,30min,22,6504756.499999999
P54818,Galc,30min,22,7164194.666666666
P54822,Adsl,30min,22,5840207.999999999
P54823,Ddx6,30min,22,4838999.11111111
P54987,Acod1,30min,22,6535748.888888888
P55065,Pltp,30min,22,226417.5555555555
P55194,Sh3bp1,30min,22,62336606.66666666
P55258,Rab8a,30min,22,4008751.111111111
P55302,Lrpap1,30min,22,33376813.666666664
P55772,Entpd1,30min,22,2551041.555555555
P56135,Atp5mf,30min,22,15718463.277777776
P56183,Rrp1,30min,22,291886.0
P56395,Cyb5a,30min,22,48978831.44444444
P56399,Usp5,30min,22,12414108.888888888
P56477,Irf5,30min,22,2742632.6666666665
P56480,Atp5f1b,30min,22,59457664.66666666
P56528,Cd38,30min,22,261622.2222222222
P56546,Ctbp2,30min,22,3893626.1111111105
P57080,Usp25,30min,22,6875274.444444444
P57716,Ncstn,30min,22,6524607.777777776
P57725,Samsn1,30min,22,3309421.055555555
P57746,Atp6v1d,30min,22,29887673.888888884
P57759,Erp29,30min,22,240368.88888888888
P57776,Eef1d,30min,22,17012461.111111112
P57780,Actn4,30min,22,7604118.888888888
P57784,Snrpa1,30min,22,1767314.444444444
P58044,Idi1,30min,22,393637.77777777775
P58058,Nadk,30min,22,24459869.999999996
P58137,Acot8,30min,22,16502050.0
P58252,Eef2,30min,22,42477203.81481482
P58281,Opa1,30min,22,22925508.888888888
P58682,Tlr8,30min,22,3240847.555555555
P58771,Tpm1,30min,22,6912565.555555555
P58801,Ripk2,30min,22,216046.66666666666
P59016,Vps33b,30min,22,349137.5555555555
P59017,Bcl2l13,30min,22,108513.1111111111
P59235,Nup43,30min,22,178911.77777777775
P59279,Rab2b,30min,22,319537.3333333333
P59325,Eif5,30min,22,590593.3333333333
P59328,Wdhd1,30min,22,760033.3333333333
P59481,Lman2l,30min,22,834404.4444444443
P59729,Rin3,30min,22,985956.6666666666
P59759,Mrtfb,30min,22,7075646.666666666
P59997,Kdm2a,30min,22,217589.99999999997
P59999,Arpc4,30min,22,40849470.0
P60060,Sec61g,30min,22,1040208.8888888886
P60122,Ruvbl1,30min,22,21135855.555555552
P60229,Eif3e,30min,22,1054257.7777777775
P60335,Pcbp1,30min,22,112268166.66666666
P60605,Ube2g2,30min,22,498701.11111111107
P60670,Nploc4,30min,22,220494.66666666666
P60710,Actb,30min,22,3395874026.296294
P60766,Cdc42,30min,22,15550969.444444444
P60867,Rps20,30min,22,46987081.66666666
P60898,Polr2i,30min,22,760702.2222222221
P61027,Rab10,30min,22,22228597.222222216
P61028,Rab8b,30min,22,16208765.555555554
P61161,Actr2,30min,22,34012179.99999999
P61164,Actr1a,30min,22,2946805.555555555
P61202,Cops2,30min,22,2113599.555555555
P61211,Arl1,30min,22,4775452.777777777
P61219,Polr2f,30min,22,1735391.111111111
P61222,Abce1,30min,22,2749967.7777777775
P61226,Rap2b,30min,22,17474386.83333333
P61255,Rpl26,30min,22,9576498.888888888
P61290,Psme3,30min,22,49226400.0
P61358,Rpl27,30min,22,20613500.33333333
P61600,Naa20,30min,22,427160.6666666666
P61620,Sec61a1,30min,22,9055727.777777776
P61750,Arf4,30min,22,39837785.55555555
