,protein_id,CCprofiler_count,SPADE_count,highest_count_group
2203,Q6P1H6,1.0,3.0,SPADE
2204,Q6P2B1,1.0,1.3333333333333333,SPADE
2205,Q6P2K6,1.25,1.6666666666666667,SPADE
2206,Q6P3A8,1.0,1.3333333333333333,SPADE
2207,Q6P3A9,1.0,2.0,SPADE
2209,Q6P4S6,1.0,1.6,SPADE
2210,Q6P4S8,1.0,1.3333333333333333,SPADE
2212,Q6P4T2,2.5,1.6666666666666667,CCprofiler
2213,Q6P542,1.5,2.5,SPADE
2214,Q6P549,0.0,2.25,SPADE
2215,Q6P5B0,1.0,1.1666666666666667,SPADE
2217,Q6P5E4,3.6666666666666665,1.8333333333333333,CCprofiler
2218,Q6P5E6,0.0,2.0,SPADE
2220,Q6P5F9,1.0,1.1666666666666667,SPADE
2221,Q6P5G3,0.0,2.0,SPADE
2222,Q6P5G6,1.0,1.1666666666666667,SPADE
2223,Q6P5H2,0.0,1.75,SPADE
2224,Q6P6J0,0.0,1.0,SPADE
2225,Q6P6J9,0.0,1.6,SPADE
2227,Q6P6L6,0.0,1.0,SPADE
2228,Q6P6M7,1.2,1.0,CCprofiler
2230,Q6P8I4,0.0,1.25,SPADE
2232,Q6P8X1,1.0,3.0,SPADE
2233,Q6P9J9,0.0,1.0,SPADE
2234,Q6P9L6,1.0,1.1666666666666667,SPADE
2235,Q6P9N1,1.0,3.0,SPADE
2236,Q6P9Q4,0.0,2.5,SPADE
2238,Q6P9R2,1.0,1.6666666666666667,SPADE
2239,Q6P9R4,0.0,1.0,SPADE
2240,Q6PA06,1.0,1.5,SPADE
2241,Q6PAL8,1.3333333333333333,2.6666666666666665,SPADE
2242,Q6PAM1,1.1666666666666667,1.0,CCprofiler
2245,Q6PAV2,2.1666666666666665,1.0,CCprofiler
2246,Q6PB44,1.5,1.0,CCprofiler
2247,Q6PB51,1.0,1.2,SPADE
2248,Q6PB66,2.5,1.8333333333333333,CCprofiler
2249,Q6PB93,1.2,1.0,CCprofiler
2250,Q6PCM2,1.25,1.6666666666666667,SPADE
2251,Q6PD03,1.0,2.1666666666666665,SPADE
2252,Q6PD26,1.0,1.6666666666666667,SPADE
2253,Q6PDG5,2.8333333333333335,1.0,CCprofiler
2254,Q6PDG8,1.0,1.2,SPADE
2255,Q6PDI5,2.5,1.0,CCprofiler
2256,Q6PDI6,0.0,2.6666666666666665,SPADE
2259,Q6PDQ2,2.1666666666666665,1.6666666666666667,CCprofiler
2261,Q6PE01,1.0,1.1666666666666667,SPADE
2262,Q6PEB6,1.0,2.0,SPADE
2263,Q6PF93,1.5,1.1666666666666667,CCprofiler
2264,Q6PFD9,1.3333333333333333,1.0,CCprofiler
2265,Q6PFQ7,1.0,2.0,SPADE
2266,Q6PFR5,0.0,1.6666666666666667,SPADE
2267,Q6PFY1,1.0,1.1666666666666667,SPADE
2268,Q6PGB6,1.0,0.0,CCprofiler
2269,Q6PGC1,1.1666666666666667,1.0,CCprofiler
2270,Q6PGF3,0.0,1.0,SPADE
2271,Q6PGF7,1.0,2.0,SPADE
2272,Q6PGG2,0.0,2.0,SPADE
2273,Q6PGH1,1.5,1.0,CCprofiler
2274,Q6PGH2,0.0,1.0,SPADE
2275,Q6PGL7,1.2,1.0,CCprofiler
2276,Q6PHN9,1.25,2.0,SPADE
2277,Q6PHQ8,0.0,1.3333333333333333,SPADE
2278,Q6PHQ9,1.0,1.6666666666666667,SPADE
2279,Q6PHS6,0.0,1.0,SPADE
2280,Q6PHU5,1.0,1.1666666666666667,SPADE
2281,Q6PHZ2,1.3333333333333333,2.3333333333333335,SPADE
2282,Q6PIC6,1.0,1.1666666666666667,SPADE
2283,Q6PIP5,1.0,1.1666666666666667,SPADE
2284,Q6PJN8,1.0,1.6,SPADE
2286,Q6PR54,0.0,1.0,SPADE
2287,Q6Q899,1.3333333333333333,1.6666666666666667,SPADE
2288,Q6QD59,2.0,1.5,CCprofiler
2289,Q6QLQ4,0.0,1.1666666666666667,SPADE
2290,Q6R0H7,0.0,2.2,SPADE
2291,Q6R5N8,1.75,1.0,CCprofiler
2292,Q6R891,1.75,1.0,CCprofiler
2293,Q6RUT7,0.0,1.0,SPADE
2295,Q6S5J6,0.0,1.75,SPADE
2296,Q6SJQ0,0.0,1.3333333333333333,SPADE
2297,Q6SJQ7,0.0,1.0,SPADE
2299,Q6TYB5,0.0,2.0,SPADE
2300,Q6VN19,1.25,1.0,CCprofiler
2302,Q6W9L1,0.0,1.0,SPADE
2303,Q6WKZ8,1.5,2.0,SPADE
2304,Q6WVG3,1.0,1.8333333333333333,SPADE
2305,Q6X893,0.0,1.0,SPADE
2306,Q6XJV4,1.0,1.1666666666666667,SPADE
2307,Q6XPS7,0.0,2.6666666666666665,SPADE
2308,Q6Y685,1.3333333333333333,1.5,SPADE
2309,Q6Y7W8,1.0,2.3333333333333335,SPADE
2310,Q6YGZ1,1.0,2.5,SPADE
2311,Q6ZPE2,1.0,1.5,SPADE
2312,Q6ZPJ0,0.0,1.0,SPADE
2314,Q6ZPK0,1.0,2.4,SPADE
2315,Q6ZPR5,0.0,1.0,SPADE
2317,Q6ZPT1,1.0,2.0,SPADE
2319,Q6ZPY2,0.0,1.5,SPADE
2320,Q6ZPY7,0.0,2.0,SPADE
2321,Q6ZPZ3,0.0,2.5,SPADE
2322,Q6ZQ03,1.0,1.8,SPADE
2323,Q6ZQ08,1.8,1.0,CCprofiler
2324,Q6ZQ29,0.0,1.0,SPADE
2325,Q6ZQ38,3.1666666666666665,2.0,CCprofiler
2326,Q6ZQ58,1.0,2.0,SPADE
2328,Q6ZQA0,1.6666666666666667,1.0,CCprofiler
2331,Q6ZQI3,1.0,1.1666666666666667,SPADE
2332,Q6ZQK5,1.5,1.6666666666666667,SPADE
2333,Q6ZQL4,1.0,1.2,SPADE
2334,Q6ZQM8,2.0,1.0,CCprofiler
2336,Q6ZWN5,1.0,2.6666666666666665,SPADE
2337,Q6ZWQ0,0.0,1.0,SPADE
2339,Q6ZWR6,1.8333333333333333,1.5,CCprofiler
2340,Q6ZWU9,0.0,2.5,SPADE
2341,Q6ZWV3,1.0,1.3333333333333333,SPADE
2342,Q6ZWV7,0.0,2.25,SPADE
2343,Q6ZWX6,1.6666666666666667,2.3333333333333335,SPADE
2344,Q6ZWZ2,1.0,2.0,SPADE
2346,Q71FD5,1.2,1.8333333333333333,SPADE
2347,Q71FD7,1.25,1.0,CCprofiler
2349,Q71LX4,0.0,1.8333333333333333,SPADE
2351,Q76LS9,1.0,2.0,SPADE
2352,Q76MZ3,1.0,2.1666666666666665,SPADE
2353,Q78HU3,1.0,2.0,SPADE
2354,Q78IK2,0.0,1.0,SPADE
2355,Q78IK4,0.0,1.0,SPADE
2356,Q78IQ7,0.0,1.0,SPADE
2357,Q78IS1,2.0,1.1666666666666667,CCprofiler
2358,Q78J03,0.0,1.0,SPADE
2359,Q78JE5,1.25,1.0,CCprofiler
2361,Q78JW9,1.0,2.0,SPADE
2363,Q78PY7,3.5,1.0,CCprofiler
2364,Q78XR0,1.0,1.8,SPADE
2366,Q791N7,1.0,1.8333333333333333,SPADE
2367,Q792Z1,1.0,1.5,SPADE
2368,Q7JJ13,0.0,1.6666666666666667,SPADE
2369,Q7M6Y3,1.6666666666666667,1.4,CCprofiler
2370,Q7M753,2.0,2.3333333333333335,SPADE
2372,Q7TMB8,1.5,1.0,CCprofiler
2373,Q7TMC8,1.0,2.0,SPADE
2374,Q7TMF2,1.0,4.0,SPADE
2375,Q7TMI3,1.0,1.3333333333333333,SPADE
2376,Q7TMK9,2.3333333333333335,1.8333333333333333,CCprofiler
2377,Q7TMM9,0.0,2.3333333333333335,SPADE
2378,Q7TMQ7,1.1666666666666667,1.3333333333333333,SPADE
2380,Q7TMV3,1.0,1.4,SPADE
2383,Q7TMY7,0.0,1.0,SPADE
2384,Q7TMY8,2.3333333333333335,1.1666666666666667,CCprofiler
2385,Q7TN05,1.0,1.6666666666666667,SPADE
2387,Q7TN29,1.0,1.1666666666666667,SPADE
2388,Q7TN79,0.0,3.0,SPADE
2389,Q7TN98,1.6666666666666667,2.75,SPADE
2390,Q7TNC4,1.2,1.1666666666666667,CCprofiler
2391,Q7TNG5,2.0,1.8333333333333333,CCprofiler
2392,Q7TNL5,2.5,1.6666666666666667,CCprofiler
2393,Q7TNP2,1.0,2.6666666666666665,SPADE
2394,Q7TNV0,1.0,2.0,SPADE
2395,Q7TPD0,1.0,1.8333333333333333,SPADE
2396,Q7TPE5,0.0,1.8333333333333333,SPADE
2398,Q7TPR4,2.1666666666666665,1.0,CCprofiler
2399,Q7TPS5,1.0,3.0,SPADE
2401,Q7TQ95,1.3333333333333333,2.3333333333333335,SPADE
2402,Q7TQE6,1.0,1.6666666666666667,SPADE
2403,Q7TQH0,1.6,1.3333333333333333,CCprofiler
2404,Q7TQI3,0.0,1.0,SPADE
2406,Q7TQK4,1.0,1.6,SPADE
2407,Q7TQK5,1.8333333333333333,1.6666666666666667,CCprofiler
2409,Q7TS91,1.0,1.6666666666666667,SPADE
2410,Q7TSG2,1.6666666666666667,2.3333333333333335,SPADE
2412,Q7TSH3,1.0,1.3333333333333333,SPADE
2413,Q7TSH6,0.0,1.0,SPADE
2414,Q7TSI1,0.0,1.5,SPADE
2415,Q7TSI3,1.0,1.1666666666666667,SPADE
2417,Q7TSS2,1.0,2.6666666666666665,SPADE
2418,Q7TSV4,1.1666666666666667,1.0,CCprofiler
2419,Q7TT00,0.0,1.0,SPADE
2421,Q7TT50,1.1666666666666667,1.0,CCprofiler
2422,Q80SU7,2.8333333333333335,1.0,CCprofiler
2423,Q80SW1,2.0,1.1666666666666667,CCprofiler
2424,Q80SY3,0.0,4.25,SPADE
2426,Q80SY5,1.0,2.5,SPADE
2427,Q80SZ7,1.0,1.6666666666666667,SPADE
2428,Q80T85,0.0,1.0,SPADE
2429,Q80TA6,1.1666666666666667,1.0,CCprofiler
2430,Q80TA9,0.0,1.0,SPADE
2431,Q80TB8,1.0,1.1666666666666667,SPADE
2432,Q80TE0,0.0,2.6666666666666665,SPADE
2433,Q80TH2,1.4,2.3333333333333335,SPADE
2434,Q80TI0,1.25,1.5,SPADE
2435,Q80TL7,2.0,1.0,CCprofiler
2436,Q80TM9,1.0,2.0,SPADE
2439,Q80TQ2,0.0,2.0,SPADE
2440,Q80TQ5,0.0,2.5,SPADE
2442,Q80TV8,1.0,1.25,SPADE
2445,Q80U28,3.0,2.3333333333333335,CCprofiler
2447,Q80U58,0.0,2.0,SPADE
2448,Q80U63,0.0,1.0,SPADE
2449,Q80U70,0.0,1.8,SPADE
2450,Q80U78,1.0,2.0,SPADE
2451,Q80U87,2.0,2.6666666666666665,SPADE
2452,Q80U93,1.0,1.5,SPADE
2453,Q80U95,0.0,1.3333333333333333,SPADE
2454,Q80UG5,2.0,1.1666666666666667,CCprofiler
2456,Q80UK0,1.0,2.3333333333333335,SPADE
2457,Q80UK8,0.0,1.1666666666666667,SPADE
2458,Q80UM3,2.3333333333333335,1.0,CCprofiler
2459,Q80UM7,1.3333333333333333,1.5,SPADE
2460,Q80UN9,0.0,1.0,SPADE
2461,Q80UP3,1.0,2.5,SPADE
2462,Q80UP5,1.5,1.8333333333333333,SPADE
2463,Q80UR4,0.0,1.0,SPADE
2464,Q80US4,0.0,2.0,SPADE
2465,Q80UU1,0.0,1.5,SPADE
2466,Q80UU9,2.0,1.0,CCprofiler
2467,Q80UV9,1.0,2.0,SPADE
2468,Q80UW5,0.0,1.6666666666666667,SPADE
2469,Q80UW8,0.0,1.3333333333333333,SPADE
2471,Q80UY2,1.0,1.8333333333333333,SPADE
2472,Q80V03,0.0,1.0,SPADE
2473,Q80V26,0.0,1.1666666666666667,SPADE
2474,Q80V53,1.0,2.0,SPADE
2476,Q80VA0,2.5,2.0,CCprofiler
2477,Q80VC6,1.0,1.1666666666666667,SPADE
2479,Q80VI1,1.6666666666666667,2.4,SPADE
2481,Q80VP0,1.8333333333333333,2.0,SPADE
2482,Q80VP1,1.0,1.6666666666666667,SPADE
2483,Q80VQ0,1.0,1.1666666666666667,SPADE
2484,Q80W00,1.5,1.3333333333333333,CCprofiler
2485,Q80W47,1.25,1.75,SPADE
2487,Q80WC7,1.0,1.6666666666666667,SPADE
2488,Q80WG5,0.0,1.0,SPADE
2489,Q80WG7,1.5,1.8333333333333333,SPADE
2490,Q80WJ7,1.5,2.3333333333333335,SPADE
2491,Q80WQ2,1.8333333333333333,1.0,CCprofiler
2493,Q80WT5,0.0,2.5,SPADE
2494,Q80WW9,0.0,1.0,SPADE
2496,Q80X50,1.0,1.5,SPADE
2498,Q80X80,1.0,1.6666666666666667,SPADE
2499,Q80X82,1.0,1.1666666666666667,SPADE
2501,Q80X90,2.0,1.3333333333333333,CCprofiler
2502,Q80X95,1.0,2.0,SPADE
2503,Q80X98,1.2,1.1666666666666667,CCprofiler
2506,Q80XH1,1.0,1.6666666666666667,SPADE
2507,Q80XI3,1.0,2.4,SPADE
2508,Q80XI4,0.0,2.0,SPADE
2510,Q80XL7,0.0,1.0,SPADE
2511,Q80XN0,0.0,2.5,SPADE
2512,Q80XP8,1.0,0.0,CCprofiler
2513,Q80XQ2,0.0,2.0,SPADE
2516,Q80Y14,0.0,2.0,SPADE
2517,Q80Y55,1.0,1.8,SPADE
2518,Q80Y56,1.0,1.1666666666666667,SPADE
2519,Q80Y81,2.1666666666666665,1.0,CCprofiler
2521,Q80YA3,1.2,1.1666666666666667,CCprofiler
2523,Q80YD1,1.4,1.1666666666666667,CCprofiler
2524,Q80YE4,0.0,3.0,SPADE
2527,Q80YR2,0.0,1.0,SPADE
2528,Q80YV2,1.5,2.0,SPADE
2530,Q80YV4,1.5,3.0,SPADE
2531,Q80YW0,0.0,2.5,SPADE
2532,Q80ZI6,0.0,1.0,SPADE
2533,Q80ZJ1,2.0,1.4,CCprofiler
2534,Q80ZK9,0.0,1.5,SPADE
2538,Q80ZW2,0.0,1.0,SPADE
2539,Q80ZX0,1.8333333333333333,1.0,CCprofiler
2540,Q810A7,2.0,1.0,CCprofiler
2541,Q810B6,2.0,1.1666666666666667,CCprofiler
2542,Q810D6,0.0,3.0,SPADE
2543,Q810J8,1.25,2.0,SPADE
2544,Q810Q5,0.0,2.0,SPADE
2546,Q810U5,1.0,1.5,SPADE
2547,Q811D0,1.3333333333333333,1.75,SPADE
2550,Q811S7,1.0,1.8,SPADE
2551,Q811U4,0.0,2.0,SPADE
2552,Q812G0,0.0,1.0,SPADE
2553,Q8BFP9,1.0,1.5,SPADE
2554,Q8BFQ3,0.0,1.0,SPADE
2555,Q8BFQ4,1.5,2.0,SPADE
2556,Q8BFQ8,1.3333333333333333,2.1666666666666665,SPADE
2557,Q8BFR4,1.5,1.0,CCprofiler
2558,Q8BFR5,1.0,3.0,SPADE
2560,Q8BFU3,0.0,1.5,SPADE
2561,Q8BFV2,0.0,3.3333333333333335,SPADE
2563,Q8BFW7,1.0,1.5,SPADE
2564,Q8BFY6,0.0,3.0,SPADE
2565,Q8BFY9,1.6,1.0,CCprofiler
2566,Q8BFZ3,0.0,2.0,SPADE
2567,Q8BFZ9,0.0,1.0,SPADE
2570,Q8BG32,2.0,2.3333333333333335,SPADE
2571,Q8BG48,0.0,1.8,SPADE
2573,Q8BG60,1.0,2.0,SPADE
2576,Q8BG94,1.0,2.1666666666666665,SPADE
2577,Q8BGA9,0.0,1.0,SPADE
2578,Q8BGB2,1.5,3.25,SPADE
2580,Q8BGC0,0.0,2.1666666666666665,SPADE
2582,Q8BGD6,1.0,1.6666666666666667,SPADE
2584,Q8BGE6,1.0,1.1666666666666667,SPADE
2587,Q8BGM4,1.25,1.0,CCprofiler
2588,Q8BGQ1,1.1666666666666667,1.8333333333333333,SPADE
2589,Q8BGQ6,0.0,1.0,SPADE
2590,Q8BGQ7,2.3333333333333335,1.6666666666666667,CCprofiler
2594,Q8BGS7,0.0,1.0,SPADE
2595,Q8BGT0,1.0,1.75,SPADE
2596,Q8BGT1,1.0,1.1666666666666667,SPADE
2597,Q8BGT6,1.0,1.75,SPADE
2598,Q8BGT7,1.3333333333333333,1.5,SPADE
2599,Q8BGU5,0.0,2.8333333333333335,SPADE
2602,Q8BGX2,1.0,1.75,SPADE
2604,Q8BH02,1.0,2.3333333333333335,SPADE
2605,Q8BH04,1.1666666666666667,1.0,CCprofiler
2606,Q8BH15,1.5,1.1666666666666667,CCprofiler
2607,Q8BH24,1.75,1.0,CCprofiler
2608,Q8BH31,0.0,1.0,SPADE
2609,Q8BH43,0.0,1.8333333333333333,SPADE
2610,Q8BH55,2.0,1.0,CCprofiler
2611,Q8BH57,1.0,1.5,SPADE
2612,Q8BH58,1.3333333333333333,1.1666666666666667,CCprofiler
2613,Q8BH59,1.0,1.1666666666666667,SPADE
2614,Q8BH60,1.6666666666666667,1.5,CCprofiler
2615,Q8BH61,1.6,1.8333333333333333,SPADE
2616,Q8BH65,1.0,1.6666666666666667,SPADE
2617,Q8BH69,1.1666666666666667,1.0,CCprofiler
2618,Q8BH74,1.25,1.3333333333333333,SPADE
2619,Q8BH86,1.1666666666666667,1.0,CCprofiler
2621,Q8BHC4,0.0,1.6666666666666667,SPADE
2623,Q8BHD7,0.0,3.0,SPADE
2624,Q8BHE8,1.0,1.4,SPADE
2625,Q8BHF7,1.0,1.5,SPADE
2626,Q8BHG1,3.6666666666666665,2.0,CCprofiler
2628,Q8BHG9,0.0,1.0,SPADE
2629,Q8BHJ5,1.8333333333333333,2.3333333333333335,SPADE
2630,Q8BHK6,0.0,1.1666666666666667,SPADE
2631,Q8BHL3,1.0,2.1666666666666665,SPADE
2632,Q8BHL5,2.6666666666666665,2.1666666666666665,CCprofiler
2634,Q8BHN1,1.0,1.1666666666666667,SPADE
2635,Q8BHN3,2.1666666666666665,1.3333333333333333,CCprofiler
2637,Q8BHT7,1.0,2.0,SPADE
2639,Q8BHY8,1.0,1.1666666666666667,SPADE
2640,Q8BHZ0,0.0,3.0,SPADE
2641,Q8BI72,0.0,1.0,SPADE
2642,Q8BI84,1.6666666666666667,1.0,CCprofiler
2646,Q8BIJ6,1.5,1.0,CCprofiler
2648,Q8BIP0,2.0,1.0,CCprofiler
2649,Q8BIQ5,0.0,3.0,SPADE
2650,Q8BIW1,0.0,2.1666666666666665,SPADE
2651,Q8BJ03,0.0,1.0,SPADE
2652,Q8BJ05,0.0,3.0,SPADE
2653,Q8BJ48,1.0,2.3333333333333335,SPADE
2654,Q8BJ56,0.0,2.0,SPADE
2656,Q8BJ71,1.4,2.1666666666666665,SPADE
2658,Q8BJL1,0.0,1.0,SPADE
2659,Q8BJM7,0.0,1.2,SPADE
2660,Q8BJS4,1.1666666666666667,1.0,CCprofiler
2661,Q8BJT9,0.0,1.0,SPADE
2662,Q8BJU0,0.0,2.5,SPADE
2663,Q8BJU9,1.0,1.1666666666666667,SPADE
2664,Q8BJW6,1.3333333333333333,2.0,SPADE
2665,Q8BJY1,1.0,2.1666666666666665,SPADE
2667,Q8BK08,0.0,1.0,SPADE
2668,Q8BK58,1.5,2.0,SPADE
2669,Q8BK63,0.0,2.0,SPADE
2670,Q8BK64,0.0,2.0,SPADE
2671,Q8BK72,1.2,1.8333333333333333,SPADE
2672,Q8BKC5,2.8333333333333335,2.0,CCprofiler
2673,Q8BKC8,0.0,2.0,SPADE
2674,Q8BKE6,1.5,1.6666666666666667,SPADE
2675,Q8BKS9,1.3333333333333333,1.8,SPADE
2676,Q8BKT3,0.0,1.0,SPADE
2678,Q8BKX1,1.0,1.3333333333333333,SPADE
2679,Q8BKX6,1.2,1.0,CCprofiler
2680,Q8BKZ9,1.8,1.8333333333333333,SPADE
2681,Q8BL66,1.5,1.0,CCprofiler
2682,Q8BL74,0.0,1.8,SPADE
2683,Q8BL97,1.0,1.2,SPADE
2684,Q8BL99,0.0,1.0,SPADE
2686,Q8BLH7,1.0,0.0,CCprofiler
2687,Q8BLK9,2.0,3.3333333333333335,SPADE
2688,Q8BLN5,1.2,1.1666666666666667,CCprofiler
2689,Q8BLR5,1.0,1.5,SPADE
2691,Q8BM55,1.6,1.0,CCprofiler
2692,Q8BM72,0.0,2.5,SPADE
2693,Q8BM85,2.0,1.8333333333333333,CCprofiler
2694,Q8BMA6,1.6666666666666667,1.0,CCprofiler
2695,Q8BMB3,1.0,3.6666666666666665,SPADE
2696,Q8BMC0,0.0,1.0,SPADE
2698,Q8BMD8,0.0,1.5,SPADE
2700,Q8BMG7,1.3333333333333333,1.0,CCprofiler
2702,Q8BMJ2,4.0,2.0,CCprofiler
2703,Q8BMJ3,0.0,1.0,SPADE
2704,Q8BMK1,0.0,1.0,SPADE
2705,Q8BMK4,1.6666666666666667,1.0,CCprofiler
2706,Q8BML9,3.1666666666666665,3.0,CCprofiler
2707,Q8BMP6,1.0,1.6666666666666667,SPADE
2708,Q8BMQ2,0.0,2.3333333333333335,SPADE
2709,Q8BMQ8,1.0,2.0,SPADE
2710,Q8BMS1,1.4,1.1666666666666667,CCprofiler
2711,Q8BMS4,0.0,2.25,SPADE
2712,Q8BMS9,1.0,1.8333333333333333,SPADE
2713,Q8BMT4,1.0,2.6666666666666665,SPADE
2714,Q8BMZ5,1.0,1.5,SPADE
2715,Q8BN21,1.0,1.8333333333333333,SPADE
2717,Q8BNU0,0.0,3.3333333333333335,SPADE
2718,Q8BP27,1.0,2.0,SPADE
2720,Q8BP47,1.25,1.8333333333333333,SPADE
2721,Q8BP48,0.0,2.0,SPADE
2723,Q8BP67,1.0,2.3333333333333335,SPADE
2724,Q8BP92,1.5,2.0,SPADE
2725,Q8BPA8,1.0,0.0,CCprofiler
2728,Q8BPN8,1.25,1.8333333333333333,SPADE
2729,Q8BPU7,1.6666666666666667,2.0,SPADE
2732,Q8BQ30,1.0,2.0,SPADE
2734,Q8BQM4,0.0,2.5,SPADE
2737,Q8BQZ5,1.0,1.5,SPADE
2738,Q8BR63,1.0,1.5,SPADE
2740,Q8BR90,1.0,3.5,SPADE
2741,Q8BRF7,2.3333333333333335,2.0,CCprofiler
2743,Q8BRK9,1.0,1.1666666666666667,SPADE
2744,Q8BRN9,1.6,1.1666666666666667,CCprofiler
2747,Q8BSF4,1.0,1.5,SPADE
2748,Q8BSQ9,1.6666666666666667,2.1666666666666665,SPADE
2749,Q8BSU7,1.0,0.0,CCprofiler
2750,Q8BSY0,1.0,2.0,SPADE
2751,Q8BT07,1.0,1.8333333333333333,SPADE
2752,Q8BT60,1.3333333333333333,1.0,CCprofiler
2753,Q8BTG3,1.0,1.3333333333333333,SPADE
2754,Q8BTI7,0.0,2.0,SPADE
2755,Q8BTI9,2.0,1.3333333333333333,CCprofiler
2756,Q8BTJ4,0.0,2.0,SPADE
2757,Q8BTM8,3.5,2.3333333333333335,CCprofiler
2759,Q8BTS4,1.0,2.1666666666666665,SPADE
2760,Q8BTT6,1.0,1.5,SPADE
2761,Q8BTU1,0.0,2.1666666666666665,SPADE
2763,Q8BTV2,1.0,1.6666666666666667,SPADE
2764,Q8BTW3,1.0,1.5,SPADE
2765,Q8BTX9,1.0,1.6666666666666667,SPADE
2766,Q8BTY2,1.0,1.8333333333333333,SPADE
2767,Q8BTY8,1.5,1.0,CCprofiler
2769,Q8BTZ5,1.0,1.3333333333333333,SPADE
2770,Q8BTZ7,1.5,2.0,SPADE
2771,Q8BU04,1.3333333333333333,1.4,SPADE
2772,Q8BU11,1.0,1.25,SPADE
2773,Q8BU14,0.0,1.0,SPADE
2774,Q8BU30,2.1666666666666665,1.0,CCprofiler
2775,Q8BU31,2.0,1.6666666666666667,CCprofiler
2776,Q8BU33,1.3333333333333333,1.0,CCprofiler
2777,Q8BU88,0.0,1.0,SPADE
2778,Q8BUB4,1.0,2.6666666666666665,SPADE
2779,Q8BUE4,1.0,1.5,SPADE
2780,Q8BUH8,1.0,1.5,SPADE
2781,Q8BUJ9,1.2,2.6,SPADE
2782,Q8BUK6,1.25,1.5,SPADE
2783,Q8BUL6,1.0,3.5,SPADE
2784,Q8BUM3,1.0,1.2,SPADE
2785,Q8BUR4,1.5,1.1666666666666667,CCprofiler
2786,Q8BUV3,1.0,2.0,SPADE
2791,Q8BVA5,0.0,2.0,SPADE
2792,Q8BVE3,1.0,2.3333333333333335,SPADE
2793,Q8BVF2,1.2,2.0,SPADE
2794,Q8BVG4,2.6666666666666665,1.3333333333333333,CCprofiler
2796,Q8BVI5,1.0,2.3333333333333335,SPADE
2797,Q8BVK9,1.0,1.5,SPADE
2798,Q8BVL3,1.2,1.1666666666666667,CCprofiler
2799,Q8BVQ5,1.0,1.1666666666666667,SPADE
2800,Q8BVU0,0.0,1.1666666666666667,SPADE
2801,Q8BVU5,1.1666666666666667,1.0,CCprofiler
2803,Q8BVW3,1.0,2.4,SPADE
2804,Q8BW00,1.0,0.0,CCprofiler
2805,Q8BW10,0.0,1.0,SPADE
2806,Q8BW70,0.0,1.0,SPADE
2807,Q8BW72,1.0,3.5,SPADE
2808,Q8BW96,0.0,1.0,SPADE
2809,Q8BWC0,0.0,1.0,SPADE
2810,Q8BWD8,1.0,2.0,SPADE
2813,Q8BWG9,1.0,1.6,SPADE
2815,Q8BWJ3,0.0,1.0,SPADE
2816,Q8BWM0,1.3333333333333333,1.8333333333333333,SPADE
2817,Q8BWQ6,1.6,1.3333333333333333,CCprofiler
2818,Q8BWR2,1.0,0.0,CCprofiler
2819,Q8BWT1,1.0,1.6666666666666667,SPADE
2821,Q8BWW9,1.0,1.1666666666666667,SPADE
2824,Q8BWY7,1.0,1.2,SPADE
2825,Q8BWY9,0.0,1.0,SPADE
2826,Q8BWZ3,1.6666666666666667,1.0,CCprofiler
2827,Q8BX09,1.0,1.3333333333333333,SPADE
2829,Q8BX17,1.0,1.1666666666666667,SPADE
2830,Q8BX70,2.3333333333333335,1.8333333333333333,CCprofiler
2831,Q8BX80,1.0,1.25,SPADE
2832,Q8BX90,1.2,1.3333333333333333,SPADE
2833,Q8BX94,1.0,2.1666666666666665,SPADE
2834,Q8BXA1,1.0,1.6666666666666667,SPADE
2835,Q8BXA5,0.0,1.0,SPADE
2836,Q8BXC6,1.0,2.0,SPADE
2838,Q8BXK4,0.0,1.0,SPADE
2839,Q8BXL7,1.0,2.2,SPADE
2840,Q8BXN9,0.0,1.0,SPADE
2842,Q8BXV2,1.0,1.1666666666666667,SPADE
2843,Q8BXZ1,1.3333333333333333,2.0,SPADE
2844,Q8BY35,0.0,1.5,SPADE
2845,Q8BY71,0.0,2.75,SPADE
2846,Q8BY87,1.8333333333333333,1.5,CCprofiler
2847,Q8BYA0,1.5,2.0,SPADE
2849,Q8BYC6,1.6666666666666667,2.0,SPADE
2850,Q8BYH7,1.0,1.5,SPADE
2851,Q8BYI6,1.0,1.5,SPADE
2852,Q8BYJ6,0.0,1.0,SPADE
2853,Q8BYK6,1.0,0.0,CCprofiler
2854,Q8BYL4,1.0,1.6666666666666667,SPADE
2856,Q8BYU6,1.0,1.4,SPADE
2859,Q8BYZ1,1.0,1.6666666666666667,SPADE
2864,Q8BZ98,0.0,1.8333333333333333,SPADE
2866,Q8BZH4,0.0,2.25,SPADE
2867,Q8BZM1,0.0,1.3333333333333333,SPADE
2868,Q8BZN6,2.1666666666666665,1.1666666666666667,CCprofiler
2870,Q8BZR9,0.0,1.0,SPADE
2873,Q8BZX4,0.0,2.6666666666666665,SPADE
2874,Q8C050,1.0,2.0,SPADE
2875,Q8C052,1.3333333333333333,1.6666666666666667,SPADE
2876,Q8C078,1.6666666666666667,2.5,SPADE
2877,Q8C079,1.3333333333333333,1.6666666666666667,SPADE
2878,Q8C092,0.0,1.0,SPADE
2879,Q8C0C7,1.75,2.5,SPADE
2880,Q8C0D5,1.3333333333333333,2.3333333333333335,SPADE
2882,Q8C0E3,1.0,1.8333333333333333,SPADE
